Copyright (c) 2012 MaxMind LLC.  All Rights Reserved.
locId,country,region,city,postalCode,latitude,longitude,metroCode,areaCode
856,"US","GA","Brunswick","31520",31.1823,-81.4926,561,912
857,"US","NC","Cary","27511",35.7509,-78.7789,560,919
858,"US","NC","Raleigh","27613",35.9341,-78.7166,560,919
859,"US","NJ","Fair Lawn","07410",40.9404,-74.1318,501,201
860,"US","NC","Durham","27705",36.0378,-78.9858,560,919
861,"US","NC","Chapel Hill","27514",35.9132,-79.0558,560,919
862,"US","NC","Washington","27889",35.5466,-77.0522,545,252
863,"US","IN","Indianapolis","46237",39.6794,-86.0881,527,317
864,"US","TX","Stratford","79084",36.2779,-102.0156,634,806
865,"US","ID","Boise","83705",43.5610,-116.2135,757,208
866,"US","NC","Oriental","28571",35.0632,-76.7017,545,252
867,"US","VA","Alexandria","22312",38.8177,-77.1527,511,703
868,"US","VA","Sterling","20166",38.9881,-77.4755,511,703
869,"US","VA","Manassas","20109",38.7932,-77.5366,511,703
870,"US","VA","Culpeper","22701",38.4732,-77.9967,511,540
871,"US","PA","Philadelphia","19103",39.9530,-75.1756,504,215
872,"US","FL","Jacksonville","32225",30.3533,-81.4990,561,904
873,"US","KY","Frankfort","40601",38.2009,-84.8733,541,502
874,"US","IL","Joliet","60433",41.4982,-88.0367,602,815
875,"US","VA","Herndon","20170",38.9841,-77.3827,511,703
876,"US","IN","Indianapolis","46217",39.6780,-86.2005,527,317
877,"US","IN","Indianapolis","46241",39.7132,-86.2617,527,317
878,"US","VA","Warrenton","20186",38.7179,-77.8521,511,540
879,"US","VA","Herndon","20171",38.9266,-77.3936,511,703
880,"US","VA","Arlington","22204",38.8600,-77.0987,511,703
881,"US","VA","Gordonsville","22942",38.1374,-78.1878,556,540
882,"US","VA","Alexandria","22314",38.8156,-77.0453,511,703
883,"US","VA","Catlett","20119",38.6537,-77.6406,511,540
884,"US","VA","Manassas","20110",38.7510,-77.4753,511,703
885,"US","VA","Winchester","22602",39.1492,-78.2780,511,540
886,"US","CA","Piru","93040",34.4153,-118.7940,803,805
887,"US","VA","Reston","20191",38.9311,-77.3489,511,703
888,"US","VA","Leesburg","20175",39.0487,-77.6082,511,703
889,"US","VA","Chesapeake","23320",36.7646,-76.1990,544,757
890,"US","VA","Mc Lean","22102",38.9499,-77.2223,511,703
891,"US","VA","Quantico","22134",38.5223,-77.2936,511,703
892,"US","NC","Fuquay Varina","27526",35.5446,-78.8309,560,919
893,"US","MI","Holland","49423",42.7875,-86.1089,563,616
894,"US","OH","Blacklick","43004",40.0122,-82.8095,535,614
895,"US","AL","Birmingham","35243",33.4468,-86.7404,630,205
896,"US","AZ","Chandler","85226",33.2769,-111.9444,753,480
897,"US","OH","Fostoria","44830",41.1570,-83.4169,547,419
898,"US","CA","Palm Springs","92264",33.7280,-116.5116,804,760
899,"US","NC","Raleigh","27607",35.8204,-78.6783,560,919
900,"US","NC","Durham","27709",35.9940,-78.8986,560,919
901,"US","NC","Jacksonville","28540",34.7540,-77.4302,545,910
902,"US","NC","Southern Pines","28387",35.1741,-79.3923,560,910
903,"US","NC","Edenton","27932",36.0579,-76.6077,544,252
904,"US","GA","Atlanta","30346",33.9255,-84.3380,524,404
905,"US","OH","Alliance","44601",40.9153,-81.1059,510,330
906,"US","KY","Elizabethtown","42701",37.6940,-85.8591,529,270
907,"US","NC","Fayetteville","28303",35.0785,-78.9336,560,910
908,"US","CT","Old Greenwich","06870",41.0229,-73.5649,501,203
909,"US","DE","Wilmington","19803",39.7976,-75.5392,504,302
910,"US","VA","Colonial Heights","23834",37.2680,-77.4073,556,804
911,"US","VA","Richmond","23236",37.4677,-77.5900,556,804
912,"US","VA","Vienna","22185",38.8318,-77.2888,511,703
913,"US","CA","Rancho Cucamonga","91730",34.1064,-117.5931,803,909
914,"US","OH","Newark","43055",40.1241,-82.3828,535,740
915,"US","IN","Wakarusa","46573",41.5402,-86.0524,588,574
916,"US","GA","Duluth","30097",34.0408,-84.1665,524,770
917,"US","MN","Granite Falls","56241",44.8100,-95.5456,613,320
918,"US","PA","Ambridge","15003",40.5892,-80.2251,508,724
919,"US","MI","Troy","48098",42.6056,-83.1499,505,248
920,"US","NJ","Jersey City","07306",40.7364,-74.0724,501,201
921,"US","NJ","Jersey City","07302",40.7209,-74.0468,501,201
922,"PR","00","Carolina","00985",18.3207,-65.9419,,
923,"US","NJ","Vineland","08360",39.4862,-75.0257,504,856
924,"US","NY","Suffern","10901",41.1148,-74.1496,501,845
925,"US","OH","Somerset","43783",39.8076,-82.2801,535,740
926,"US","IL","Chicago","60612",41.8784,-87.6852,602,312
927,"US","AZ","Phoenix","85021",33.5586,-112.0955,753,602
928,"US","SC","Greenville","29607",34.8004,-82.3221,567,864
929,"US","MI","Detroit","48204",42.3679,-83.1386,505,313
930,"US","OH","Toledo","43612",41.7073,-83.5430,547,419
931,"US","IN","Jasper","47546",38.3914,-86.9311,649,812
932,"US","IN","Middlebury","46540",41.6753,-85.7061,588,574
933,"US","IL","Chicago","60631",41.9990,-87.8220,602,773
934,"US","KS","Overland Park","66210",38.9247,-94.7029,616,913
935,"US","MI","Dearborn","48120",42.3045,-83.1774,505,313
936,"US","MN","Minneapolis","55428",45.0636,-93.3789,613,763
937,"US","MO","Grain Valley","64029",39.0150,-94.1986,616,816
938,"US","KS","Hiawatha","66434",39.8525,-95.5358,605,785
939,"US","MO","Springfield","65802",37.2153,-93.2982,619,417
940,"US","MO","Pineville","64856",36.5732,-94.2747,603,417
941,"US","IL","Winfield","60190",41.8617,-88.1609,602,630
942,"US","WA","Tacoma","98444",47.1511,-122.4492,819,253
943,"US","OH","Dayton","45414",39.8330,-84.2177,542,937
944,"US","MO","Joplin","64801",37.0842,-94.5133,603,417
945,"US","SD","Sioux Falls","57106",43.5042,-96.8391,725,605
946,"US","OH","Hebron","43025",39.9737,-82.5091,535,740
947,"US","IL","Wheaton","60187",41.8661,-88.1070,602,630
948,"US","IN","Indianapolis","46240",39.9051,-86.1159,527,317
949,"US","IL","Naperville","60564",41.7069,-88.1978,602,630
950,"US","KS","Columbus","66725",37.1692,-94.8441,603,620
951,"US","NJ","Livingston","07039",40.7856,-74.3291,501,973
952,"US","AR","Flippin","72634",36.2790,-92.5971,619,870
953,"US","NE","Omaha","68131",41.2641,-95.9644,652,402
954,"US","IN","Indianapolis","46250",39.9115,-86.0706,527,317
955,"US","MO","Saint Louis","63144",38.6182,-90.3467,609,314
956,"US","MO","Fenton","63099",38.6383,-90.4271,609,636
957,"US","MO","Saint Louis","63101",38.6312,-90.1922,609,314
958,"US","IL","Fairview Heights","62208",38.5889,-89.9904,609,618
959,"US","MO","Saint Louis","63127",38.5351,-90.4077,609,314
960,"US","TN","Cordova","38018",35.1557,-89.7762,640,901
961,"US","MO","Saint Louis","63117",38.6296,-90.3317,609,314
962,"US","IN","Indianapolis","46208",39.8331,-86.1747,527,317
